user_id,age,gender,occupation,feedback_text,feedback_timestamp,menu_item,meal_time,previous_feedbacks,interaction_count
1614,28,Female,Student,The flavors were bold and exciting.,2023-01-06 16:01:09,Mutton Curry,Afternoon,"[0.7279892819822478, -0.5518833551084525]",5
1615,18,Male,Student,The flavors were not what I expected.,2023-09-13 14:12:18,Pasta,Morning,"[-0.9757785479772301, 0.4135275675750041, -0.08193053183566801, -0.9090331818931483]",1
1616,27,Female,Student,The quality of the ingredients was outstanding.,2023-01-09 12:44:27,Masala Dosa,Morning,"[0.40907510569854333, 0.4412424773527863, -0.9213482279079701, -0.3256648198409089]",3
1617,21,Male,Student,The staff was attentive and friendly.,2024-08-02 17:52:39,Chole Bhature,Morning,"[0.03319230084168945, -0.43020204171022836, 0.7217242929382646, 0.08622414193723715]",8
1618,22,Male,Student,The portions were generous.,2024-03-02 09:34:53,Paneer Butter Masala,Morning,"[-0.8420396079473165, -0.24005833332577486, 0.9548296103603962, 0.03518926452296145, -0.23060097480589148]",7
1619,21,Male,Student,The meal was not enough salty.,2023-01-21 01:37:31,Uttapam,Afternoon,"[0.1336389163092635, 0.8398403006756516, 0.055776250906438785, -0.049459708548012404]",7
1620,25,Female,Student,The temperature of the food was perfect.,2024-08-12 19:37:33,Chicken,Afternoon,"[-0.006428163294658118, 0.43212334579955525, 0.6085073553809361, -0.7626274842414764, -0.1566062931486505]",5
1621,20,Female,Student,The meal was not enough dry for my liking.,2023-09-19 05:43:10,Idli,Afternoon,"[0.25610304878482104, -0.9024319622755115, -0.054725688991653865, 0.7979335217049619, 0.21030524284568908]",6
1622,22,Male,Student,The meal was light and refreshing.,2024-08-26 06:38:55,Garlic Bread,Evening,"[-0.6068668485169739, -0.22206364046586602, 0.05450977899051246, -0.8743105885442792]",1
1623,25,Male,Student,The overall quality was inconsistent.,2024-08-29 02:18:11,Veg Curry,Evening,[-0.6876474524506335],5
1624,21,Male,Student,"Amazing flavors, I loved the taste.",2024-05-21 16:05:41,Veg Curry,Evening,"[0.11179730841659086, -0.5209327322402932, -0.3038058345955308, 0.25487537527872073]",7
1625,20,Female,Student,I appreciated the variety of healthy options.,2023-11-19 21:19:45,Pasta,Afternoon,"[-0.3642720303834137, -0.6849345433462264, -0.018155208457464544, -0.23817300557027132]",2
1626,21,Female,Student,The overall experience was satisfying.,2023-04-04 01:09:05,Veg Curry,Afternoon,"[0.323148610006875, -0.6365297843708206]",9
1627,18,Male,Student,The food was perfectly cooked.,2023-11-23 22:00:40,Fried Rice,Afternoon,"[0.4952133794054472, -0.6802772048933254, -0.9199141858296698, 0.9224630561226466, 0.3617456929266676]",6
1628,22,Female,Student,The meal was light and refreshing.,2024-06-24 13:49:11,Masala Dosa,Morning,"[-0.8335184673533267, 0.14330004694208287, -0.8644471638253031]",8
1629,25,Female,Student,The overall experience was satisfying.,2023-10-02 15:11:58,uggani,Afternoon,"[-0.6554195963449507, -0.3693216696078563]",7
1630,20,Male,Student,The food was a bit bland.,2023-10-05 12:42:54,Roti,Evening,"[-0.9563106438379336, -0.6855624162685283, 0.288482353873879, -0.3580564382855902]",8
1631,18,Male,Student,The portions were just right.,2024-09-08 17:47:03,Chicken,Evening,"[0.870117223928603, 0.14396834153325377, -0.1893511494706306]",3
1632,29,Male,Student,The presentation was appealing.,2023-07-16 11:44:32,Kofta Curry,Evening,"[0.7171449004498427, -0.4672351892320259, 0.6379633909142721, 0.758855089343244]",1
1633,19,Male,Student,I appreciated the healthy options available.,2023-01-19 02:54:30,Spring Rolls,Morning,"[0.6986074036629288, 0.15898164114614732, -0.813401655595283]",2
1634,27,Male,Student,I didn’t enjoy the temperature of the food.,2024-07-25 16:34:28,Uttapam,Afternoon,"[0.837991879947023, -0.4972857110822657, -0.49772461276245905, 0.6232936453275142]",9
1635,23,Female,Student,The temperature could have been better.,2024-06-29 20:01:11,egg,Morning,[-0.5000770796285829],7
1636,20,Male,Student,The food was served at the right temperature.,2023-06-27 16:29:54,Veg Curry,Afternoon,"[-0.23457807834676392, 0.8510569534748789]",4
1637,21,Male,Student,I would recommend this place for its service.,2024-01-23 19:52:46,Paneer Tikka,Evening,"[0.47877847781295735, 0.6005081610911542, -0.7029668348117886, 0.6731611268937987]",7
1638,21,Male,Student,The portions were generous.,2024-05-31 20:00:29,Chicken Biryani,Evening,[0.6534118606207939],1
1639,27,Male,Student,I didn’t like the texture of the meal.,2024-08-02 04:55:25,Veg Curry,Evening,"[-0.29597363491625206, -0.5209157920137637, -0.5930853671513794, -0.7725789417932432, 0.175656097732098]",1
1640,29,Female,Student,I appreciated the variety of healthy options.,2023-03-24 18:20:58,Veg Curry,Evening,"[0.46871959260738705, -0.4487786368954405, 0.6570848676054266, 0.3373129450252934]",1
1641,23,Female,Student,The meal was missing a key ingredient.,2023-12-10 08:55:59,Veg Biryani,Evening,"[0.40002866857852615, 0.9431513757105234]",4
1642,23,Male,Student,I didn’t enjoy the quality.,2023-07-05 12:41:43,Paneer Tikka,Morning,"[0.14773669545965706, 0.9775016770852163]",3
1643,28,Female,Student,I appreciated the variety of healthy options.,2024-01-11 05:34:58,Caesar Salad,Afternoon,[0.1707643281088973],3
1644,25,Female,Student,"The main dish was great, but the sides could improve.",2024-07-04 16:37:09,Chicken,Evening,"[0.5990867147357954, -0.02054032206620615]",2
1645,18,Female,Student,I didn’t enjoy the temperature of the food.,2023-08-02 23:41:50,Ice Cream,Evening,"[-0.7074111942278556, 0.8694137594871265, 0.19941148529114905, -0.9454193028278031, -0.2457768766963424]",6
1646,19,Female,Student,The meal was missing a key ingredient.,2024-05-26 12:21:36,Egg Curry,Morning,"[0.9990523986384736, -0.2209164583927763, 0.9762473259033895, -0.8566779737949073, -0.42713394027809315]",4
1647,25,Male,Student,The overall dining experience was excellent.,2023-05-18 01:08:06,Paneer Butter Masala,Afternoon,"[-0.25265492490674, -0.279423365542518, -0.1692642326843985, 0.1309503056713084]",9
1648,18,Male,Student,The food was served at the right temperature.,2023-12-10 04:42:45,bonda,Evening,"[0.9893155916338148, 0.09654840307613899, 0.4353215428422659, 0.5209962219549091]",3
1649,25,Female,Student,I would recommend this place for its service.,2023-07-09 01:09:25,Roti,Evening,"[0.3426872058193844, 0.9289648699510826, -0.4243034140612072, 0.7599834510915267, -0.18794279341331577]",8
1650,18,Male,Student,I found the meal to be very satisfying.,2024-02-29 20:14:47,Paneer Tikka,Morning,"[-0.7770746550406706, -0.8763863109660828]",4
1651,23,Female,Student,The spices were balanced perfectly.,2024-07-04 01:02:07,Pasta,Afternoon,"[-0.641899905377004, -0.8055886522134388, -0.395075611402266]",6
1652,28,Male,Student,The food was served at the right temperature.,2023-02-09 18:53:47,Egg Curry,Evening,"[0.2980428001150528, 0.05467732182096707, -0.2768458886166667, -0.5626792696925762, 0.6398948744991029]",5
1653,23,Female,Student,I appreciated the variety of healthy options.,2024-06-02 14:47:46,Chicken Biryani,Morning,"[-0.29064300294687473, 0.22484931469128622]",9
1654,25,Male,Student,I would recommend this place for its service.,2023-02-05 02:59:38,Vada,Afternoon,"[0.7427077928320536, -0.7645446310772879, 0.2976631701223291]",3
1655,29,Female,Student,The staff provided excellent service.,2023-11-24 10:48:02,Caesar Salad,Afternoon,"[0.7584771706764346, 0.4138961151741498, -0.29224465196953786, -0.5602442571745823, 0.8915158987479674]",1
1656,29,Female,Student,I didn’t enjoy the quality.,2023-08-29 10:48:58,Veg Curry,Morning,"[0.26288456551706685, 0.5554704073477612, 0.7117521433206953, -0.03865032236279786]",5
1657,20,Male,Student,I didn’t enjoy the temperature of the food.,2024-07-28 19:30:58,Rasmalai,Morning,"[0.8968665044611377, 0.7177562455423767]",6
1658,20,Female,Student,"Amazing flavors, I loved the taste.",2023-05-03 10:46:36,Fish Curry,Evening,"[0.2843649270019537, 0.5298720266006731, -0.7329661890203916, -0.43428022290163026]",8
1659,23,Female,Student,The flavors were unique and interesting.,2024-07-13 09:39:44,Veg Biryani,Morning,"[-0.13854634909841224, -0.25439740608744255]",7
1660,18,Male,Student,The meal was not enough dry for my liking.,2023-10-09 10:24:26,Chole Bhature,Afternoon,"[0.4980385494056456, 0.9893772929764688, 0.6442136447934521]",5
1661,23,Male,Student,The portions were generous.,2023-09-13 14:06:42,Egg Curry,Morning,"[-0.811800056531051, 0.862244936264166, 0.48351496747172074, -0.14231714729357559, -0.1521165338939663]",6
1662,18,Female,Student,I found the meal to be very satisfying.,2024-01-24 01:11:40,Garlic Bread,Evening,"[-0.9537216958466095, 0.8483393704569877, -0.8378121467599782, 0.4465441035844764, 0.3624939800995539]",9
1663,19,Female,Student,The flavors didn’t work well together.,2023-10-27 07:10:25,Mutton Curry,Afternoon,"[0.6384712931360257, -0.890242890493794, -0.7959344402403272, -0.7975214439367524, 0.29090493271897877]",9
1664,22,Female,Student,I think the meal could use more seasoning.,2023-04-24 04:19:56,Pasta,Evening,"[0.38232756782114485, -0.5330074171491852, 0.7479906331161408]",4
1665,26,Female,Student,I appreciated the variety of healthy options.,2023-03-18 17:10:43,Samosa,Evening,"[0.740779747179096, 0.6359481445728963]",4
1666,21,Male,Student,The overall dining experience was excellent.,2024-05-02 02:44:28,Mixed Vegetable,Afternoon,"[0.1309354603516204, -0.1489327449680502, 0.4196350473459072, -0.4362988174514124, 0.42307169384150844]",4
1667,29,Male,Student,I think the meal could use more seasoning.,2024-07-23 04:38:56,Pasta,Evening,"[0.3759843780534393, -0.6144205590819332, 0.4476959558277387, 0.46656630417659883, -0.7510444646645276]",9
1668,28,Male,Student,I found the service to be lacking.,2023-09-01 20:06:11,Veg Curry,Evening,"[-0.03562737365183999, 0.4180740892901893]",5
1669,23,Male,Student,The portions were just right.,2024-05-22 22:29:54,Chicken,Evening,[0.7474180405655892],3
1670,20,Female,Student,The overall quality was inconsistent.,2024-08-08 22:47:52,Chicken Biryani,Afternoon,"[0.263978328771471, 0.5306848385793757, -0.5008938633796476, 0.23649848094619763]",1
1671,22,Male,Student,I found the meal to be very satisfying.,2024-05-03 05:08:50,Mixed Vegetable,Evening,"[0.04993674866694464, 0.9686981915657751]",6
1672,28,Male,Student,The flavors were not what I expected.,2024-03-11 05:14:24,Masala Dosa,Afternoon,"[0.9261846521682546, 0.973024349668423, 0.0582096222625188, -0.07888117512010973]",6
1673,22,Male,Student,The food quality was excellent!,2023-09-21 06:42:42,Kofta Curry,Morning,"[0.24739302418217668, 0.05695112288898141, -0.2823645785679345, -0.43292819202466704, 0.5482677047861773]",5
1674,19,Female,Student,The meal was missing a key ingredient.,2023-01-23 14:28:47,Masala Dosa,Evening,"[0.8999952326569671, 0.7454907811122378, -0.2960005598010682, -0.3716199800484363]",7
1675,23,Female,Student,The quality of the ingredients was outstanding.,2023-04-19 00:17:45,Paneer Tikka,Afternoon,[-0.886356078927149],2
1676,26,Male,Student,I enjoyed the attentive service.,2023-10-16 21:05:34,Roti,Morning,"[0.30991909337027357, -0.19378548370810544, -0.015175682431575632, -0.6525323986765259, 0.9070997158869738]",3
1677,22,Female,Student,I didn’t like the texture of the meal.,2023-12-08 03:49:16,egg,Morning,[-0.27998512811773835],6
1678,26,Female,Student,The quality of the food was impressive.,2023-06-18 16:18:41,Pasta,Afternoon,"[-0.16246123517925404, 0.8530618664588221, -0.1148147474878558, 0.4498184857356149, 0.5973368461338326]",7
1679,22,Male,Student,The overall experience was satisfying.,2024-05-24 21:25:17,Masala Dosa,Evening,"[-0.9999836789621928, 0.21946984946813797]",7
1680,26,Male,Student,I would recommend this place for its service.,2023-03-21 08:50:40,Samosa,Afternoon,[-0.4768049495251545],1
1681,18,Female,Student,I appreciated the variety of healthy options.,2023-05-21 00:04:34,Pasta,Morning,"[-0.15856584372898674, -0.5553621645840761, -0.3394251818936582, -0.010515154634955115, -0.5988450300362917]",4
1682,18,Female,Student,I think the meal could use more seasoning.,2023-04-10 21:22:41,Veg Biryani,Afternoon,[0.6371174885650903],5
1683,29,Male,Student,The portions were generous.,2023-05-23 23:59:44,Vada,Evening,"[0.7276509821990513, -0.05621265336508241, -0.6233455506385803]",4
1684,23,Female,Student,I didn’t enjoy the temperature of the food.,2024-05-10 15:44:00,Chole Bhature,Morning,"[-0.36420675982515327, -0.36809423731735125, -0.40179870867459067, 0.8162887307641509, 0.9165006291688358]",7
1685,19,Male,Student,The food was lukewarm and soggy.,2024-08-16 19:25:48,Spring Rolls,Afternoon,"[0.6808551981992417, -0.9705672569207962, 0.5601748371627646, -0.9491281739837658, 0.5487449822679131]",1
1686,24,Female,Student,The service was exceptional.,2023-05-31 00:27:13,Uttapam,Afternoon,[0.5961919509121745],9
1687,27,Female,Student,The temperature of the food was perfect.,2024-03-18 11:52:54,Veg Biryani,Evening,"[-0.860277020617394, 0.5913521629877068, -0.9969060241429359, 0.37376659561152237]",4
1688,23,Female,Student,I loved the overall dining experience.,2024-02-28 20:45:04,Spring Rolls,Evening,"[-0.8398028117198901, -0.3544188603568428]",2
1689,27,Male,Student,The overall quality was inconsistent.,2024-05-05 11:35:58,Rasmalai,Evening,"[0.6252268162778774, 0.775025227851198, 0.9729724627046081]",2
1690,21,Female,Student,I would recommend this place for its service.,2023-12-23 23:19:49,egg,Morning,"[-0.6791807819743678, -0.3636342792963285, -0.07418236345553653]",6
1691,28,Male,Student,The food was a bit bland.,2024-06-02 19:02:52,Caesar Salad,Evening,"[0.7679526073395582, -0.3272046465787184, 0.8042167931893656, -0.7013447015809109]",7
1692,26,Female,Student,I didn’t enjoy the quality.,2024-04-17 18:51:25,Fish Curry,Afternoon,"[-0.09265399917967665, 0.9739541268450851, 0.19331304790066017, 0.948863557220355, 0.9355742487695238]",5
1693,27,Male,Student,The spices were balanced perfectly.,2024-06-18 03:35:47,Idli,Evening,"[-0.4170930787854603, -0.6258895854093931, -0.8798197276611497, 0.1702152864037123, 0.3973271248609973]",1
1694,24,Female,Student,The flavors didn’t work well together.,2023-05-05 12:44:03,Veg Biryani,Morning,"[-0.512804268743277, -0.7751603235254503, 0.25488291413975084, -0.766691356815485, -0.5493815751238735]",7
1695,25,Male,Student,The staff was attentive and friendly.,2023-11-04 13:00:13,Chole Bhature,Morning,"[0.6380155496779427, 0.8321715518060981, 0.344791326771426, -0.4300858283215969]",6
1696,21,Female,Student,The food quality was excellent!,2023-10-10 16:40:24,Garlic Bread,Evening,[-0.5051678794008854],9
1697,29,Male,Student,The portions were generous.,2023-07-17 06:02:45,Chicken,Afternoon,"[0.5769299241124137, 0.7781343793999229]",5
1698,21,Male,Student,I would recommend this place for its service.,2023-03-16 01:29:59,Fried Rice,Afternoon,"[0.37643775112910194, -0.0747005809919652, 0.9582963809816778]",8
1699,29,Male,Student,I didn’t enjoy the temperature of the food.,2024-01-07 15:03:29,Vada,Afternoon,[-0.21468117474129733],3
1700,19,Female,Student,The service could be better.,2023-03-11 18:37:06,bonda,Evening,"[-0.5750176992791041, -0.969733229536484, -0.5664154084478121, -0.718573685195879]",2
1701,24,Female,Student,I appreciated the healthy options available.,2024-04-17 11:17:29,bonda,Evening,[-0.42537522022253205],4
1702,25,Female,Student,The flavors were bold and exciting.,2024-07-08 23:29:50,Mutton Curry,Morning,"[-0.9975711277389288, 0.7009548318471528, 0.43094739010111693, 0.17728117717551317]",9
1703,27,Female,Student,The portions were just right.,2023-05-17 08:41:47,Manchurian,Evening,"[0.06481703513362014, 0.6674336326423573]",1
1704,23,Male,Student,I didn’t like the texture of the meal.,2024-08-19 14:09:37,Paneer Tikka,Evening,"[-0.6168154787257396, -0.2926754651461152]",3
1705,22,Female,Student,The dessert was the best part of the meal.,2023-05-09 06:10:27,Spring Rolls,Afternoon,"[-0.0745282308010562, -0.5746176874146154, 0.04616362606698554]",7
1706,23,Male,Student,I found the meal to be very satisfying.,2023-02-07 05:26:37,Uttapam,Afternoon,"[-0.6135215377340479, 0.6480761391404837]",5
1707,27,Female,Student,"The main dish was great, but the sides could improve.",2024-06-13 23:24:21,Rasmalai,Afternoon,"[0.2682764280630787, -0.17985544455589153, 0.9800924847804411]",9
1708,22,Female,Student,The meal was filling and satisfying.,2024-08-08 20:29:33,Chole Bhature,Evening,"[0.896691493139872, 0.5158609141442114, -0.759939077344491]",2
1709,22,Female,Student,The meal was not enough salty.,2023-09-26 19:19:33,Fried Rice,Morning,[-0.3263752841862566],7
1710,29,Male,Student,The overall dining experience was excellent.,2023-08-28 06:55:42,Chicken,Evening,"[0.4982913318415869, 0.8044177991195791]",5
